0,POINT (19.162974381 50.247752)
1,POINT (18.5946942381 50.3180929048)
0,POINT (18.6704471905 50.2796175238)
0,POINT (18.9916189048 50.1943282857)
0,POINT (18.8914021429 50.2716077619)
0,POINT (18.62410875 50.3425774)
0,POINT (18.72001 50.26562)
1,POINT (18.69471745 50.32181725)
0,POINT (18.91136695 50.25229785)
2,POINT (18.8948603158 50.3512545263)
0,POINT (18.6116826316 50.3243922105)
0,POINT (19.1220128421 50.3041711053)
1,POINT (19.1218216842 50.2351881053)
0,POINT (19.1082471111 50.1270048889)
0,POINT (18.54858 50.08937)
0,POINT (19.0495907222 50.2497995556)
0,POINT (18.9690568333 50.2999672222)
0,POINT (19.1377543889 50.3248454444)
0,POINT (18.8792217778 50.3508935556)
0,POINT (18.9066557647 50.3400234118)
0,POINT (18.8355829412 50.2664305882)
0,POINT (18.83603 50.299264)
0,POINT (18.92512425 50.3174846875)
0,POINT (18.7216138125 50.2939853125)
0,POINT (19.038303125 50.384195625)
0,POINT (18.82476 50.49447)
0,POINT (18.8736361875 50.34228825)
0,POINT (19.03447675 50.32720275)
0,POINT (19.17442775 50.347808)
0,POINT (19.1617736 50.1881645333)
2,POINT (18.8260053333 50.2203053333)
0,POINT (19.0789986429 50.3138107143)
0,POINT (19.0424014286 50.3284342857)
0,POINT (18.75323 50.4159664286)
0,POINT (18.7658628571 50.17974)
0,POINT (18.715109 50.300772)
0,POINT (19.0422958571 50.2977805)
0,POINT (18.7308181429 50.2855473571)
0,POINT (18.9952629231 50.186622)
0,POINT (18.7688923077 50.3453653846)
0,POINT (19.1581212308 50.2062183846)
0,POINT (19.2260469231 50.3381133846)
0,POINT (19.116944 50.2470381538)
0,POINT (18.8754236154 50.2945585385)
0,POINT (19.94746 50.06845)
0,POINT (19.1489548462 50.2644106923)
0,POINT (18.8681153846 50.135042)
0,POINT (18.9216576923 50.1897869231)
0,POINT (18.9690895 50.178527)
0,POINT (19.04022775 50.1008076667)
0,POINT (18.97671 50.1822649167)
0,POINT (18.8297070833 50.325529)
0,POINT (19.2324583333 50.467035)
1,POINT (19.1724529167 50.26053275)
0,POINT (18.9618133333 50.2064730833)
0,POINT (18.8197574167 50.3191509167)
0,POINT (19.0359394167 50.365221)
0,POINT (18.9811839167 50.367286)
0,POINT (19.089823 50.0886964167)
0,POINT (19.0906449091 50.2452512727)
0,POINT (18.843159 50.1545775455)
0,POINT (18.9259265455 50.4525548182)
0,POINT (19.0708331818 50.2617656364)
0,POINT (18.7005326364 50.2993736364)
0,POINT (18.9651245455 50.3414736364)
0,POINT (19.2326970909 50.2707322727)
0,POINT (18.8830614545 50.445327)
0,POINT (18.6681094545 50.2224021818)
0,POINT (18.9395707 50.2288195)
0,POINT (19.0797342 50.2896738)
0,POINT (19.045431 49.82971)
0,POINT (18.9857864 50.2981502)
0,POINT (19.0876254 50.1394096)
0,POINT (18.848919 50.347459)
0,POINT (17.038 51.098)
0,POINT (18.7972442 50.2778716)
2,POINT (19.0129433333 50.4470411111)
0,POINT (19.0379456667 50.4650582222)
0,POINT (19.0811095556 50.278624)
0,POINT (19.03837 50.31133)
0,POINT (18.9262506667 50.499782)
0,POINT (18.7955687778 50.2690071111)
0,POINT (18.86365 50.3548)
0,POINT (18.7759077778 50.1556033333)
0,POINT (18.906169 50.17697775)
1,POINT (19.03746 50.193109)
0,POINT (19.195541625 50.274670125)
0,POINT (19.17004275 50.229590375)
0,POINT (18.97463375 50.32205075)
0,POINT (18.8169475 50.455335)
0,POINT (19.13983375 50.35544125)
0,POINT (18.99079 50.44997)
0,POINT (18.83954 50.31628)
0,POINT (18.96011 50.1828)
0,POINT (19.2682 50.263945)
0,POINT (18.96071 50.14331)
0,POINT (19.2318685714 50.3332205714)
0,POINT (19.0492677143 50.360405)
0,POINT (18.9107467143 50.4063544286)
0,POINT (18.47635 50.00834)
0,POINT (19.1709428571 50.0799171429)
0,POINT (18.8561542857 50.3586)
0,POINT (18.8084371429 50.4389657143)
0,POINT (19.1343292857 50.4038875714)
0,POINT (18.7771514286 50.1448785714)
0,POINT (18.6904328571 50.2658398571)
0,POINT (19.0197274286 50.3944444286)
0,POINT (18.95323 49.97507)
0,POINT (18.895041 50.26527)
0,POINT (18.7957333333 50.3575826667)
0,POINT (19.1707278333 50.2776741667)
0,POINT (18.84572 50.27204)
0,POINT (19.091515 50.382215)
0,POINT (18.9376233333 50.4390483333)
0,POINT (18.69085 50.67267)
0,POINT (18.9615933333 50.3157083333)
0,POINT (19.1940146667 50.331099)
0,POINT (19.3919033333 50.43004)
0,POINT (19.279832 50.3132473333)
0,POINT (19.1273453333 50.1408095)
0,POINT (18.8179813333 50.3875735)
0,POINT (18.8417883333 50.4340333333)
0,POINT (19.2935363333 50.246454)
0,POINT (18.9037308333 50.2807835)
0,POINT (19.1858833333 49.6796933333)
0,POINT (19.09117 50.349215)
0,POINT (19.27435 50.42388)
0,POINT (19.1446886667 50.2290433333)
0,POINT (18.75143 50.31755)
0,POINT (18.7997033333 50.3944666667)
0,POINT (18.77131 50.17334)
0,POINT (18.950177 50.1867323333)
0,POINT (19.273188 50.341691)
0,POINT (19.0824233333 50.3498181667)
0,POINT (19.42333 50.47985)
0,POINT (18.8060383333 50.4303866667)
0,POINT (19.2991 50.38895)
0,POINT (18.97081 50.36986)
0,POINT (19.10105 50.05719)
0,POINT (18.8247166667 50.4157333333)
0,POINT (19.295978 50.3089276667)
0,POINT (19.11658 49.73938)
0,POINT (18.7094898 50.3198184)
0,POINT (18.20461 50.34449)
0,POINT (18.99043 50.36353)
0,POINT (18.9421688 50.3257392)
0,POINT (18.78499 50.46242)
0,POINT (18.9122824 50.4936586)
0,POINT (18.923062 50.426856)
0,POINT (19.175999 50.192309)
0,POINT (18.65841 50.26351)
0,POINT (18.9994392 50.3468636)
0,POINT (18.61477 50.35583)
0,POINT (19.1332738 50.378004)
0,POINT (18.94371 50.15078)
0,POINT (18.948028 50.411136)
0,POINT (19.12091 50.80861)
0,POINT (19.264298 50.366832)
0,POINT (19.00613 49.91532)
0,POINT (18.727166 50.2590446)
0,POINT (18.783519 50.3254342)
0,POINT (18.7026158 50.2745728)
0,POINT (18.9456196 50.389785)
0,POINT (18.885346 50.179298)
0,POINT (18.9243052 50.226614)
0,POINT (18.92286 50.49177)
0,POINT (19.1334 50.18439)
0,POINT (18.9482 50.4857)
0,POINT (18.865372 50.237082)
0,POINT (18.8420316 50.4529252)
0,POINT (19.18507 50.14745)
0,POINT (18.786534 50.2834366)
0,POINT (19.07475 50.3535)
0,POINT (18.87685 50.18445)
0,POINT (19.124896 50.127028)
0,POINT (18.8946 50.369872)
0,POINT (18.6993622 50.2912506)
0,POINT (19.1329392 50.256051)
0,POINT (19.2033132 50.0284796)
0,POINT (18.64105 50.335975)
0,POINT (19.1500125 50.2412175)
0,POINT (18.9068235 50.270888)
0,POINT (19.1734915 50.24303675)
0,POINT (18.74398925 50.24294175)
0,POINT (18.85475175 50.1494305)
0,POINT (19.08935175 50.2893275)
0,POINT (19.19095875 50.254719)
0,POINT (19.211035 50.34768725)
0,POINT (19.200375 50.041417)
0,POINT (19.0864655 50.3384135)
0,POINT (19.01925325 50.12442225)
0,POINT (19.051695 50.12066)
0,POINT (19.06374 50.39658)
0,POINT (19.00882575 50.34532775)
0,POINT (19.91703 50.08191)
0,POINT (18.74125175 50.3135815)
0,POINT (18.874729 50.15933775)
0,POINT (18.93907 49.90768)
0,POINT (19.051151 50.107589)
0,POINT (18.95391 50.15027)
0,POINT (18.80872 50.123369)
0,POINT (19.12278925 50.20484125)
0,POINT (18.99903 50.3665825)
0,POINT (18.86761375 50.17349575)
0,POINT (19.26754 50.37547)
0,POINT (19.242995 50.3425075)
0,POINT (19.15506 50.08046)
0,POINT (18.90382 50.24301)
0,POINT (19.255963 50.378862)
0,POINT (18.9458033333 50.4354966667)
0,POINT (19.10235 50.37367)
0,POINT (18.9096 50.43672)
0,POINT (18.928653 50.16184)
0,POINT (18.89303 50.17689)
0,POINT (18.72249 50.223211)
0,POINT (18.897876 50.3881653333)
0,POINT (18.8205433333 50.2692816667)
0,POINT (18.8065443333 50.2273276667)
0,POINT (19.034262 49.782657)
0,POINT (18.93049 50.17953)
0,POINT (19.32376 50.38941)
0,POINT (18.9677006667 50.191958)
0,POINT (18.52375 50.26554)
0,POINT (18.89199 50.13297)
0,POINT (18.76067 50.10742)
0,POINT (19.1451 50.40596)
0,POINT (18.651273 50.2573873333)
0,POINT (19.01784 50.2046)
0,POINT (18.8932966667 50.1669273333)
0,POINT (18.979449 50.3457106667)
0,POINT (18.78012 50.23131)
0,POINT (19.26857 50.29119)
0,POINT (18.9033896667 50.158895)
0,POINT (19.28113 50.36396)
0,POINT (18.6888083333 50.2530106667)
0,POINT (19.1384 50.44673)
0,POINT (18.895143 50.432614)
0,POINT (18.8369133333 50.4394733333)
0,POINT (19.13968 50.43522)
0,POINT (19.1014096667 50.344573)
0,POINT (19.2368043333 50.2930293333)
0,POINT (18.75363 50.35606)
0,POINT (19.0251193333 50.328268)
0,POINT (19.38928 50.29834)
0,POINT (19.01723 50.3674)
0,POINT (19.22115 50.27466)
0,POINT (19.179993 50.3707323333)
0,POINT (18.83276 50.22751)
0,POINT (19.01674 50.13317)
0,POINT (19.099808 50.18424)
0,POINT (18.6344633333 50.3253213333)
0,POINT (18.865341 50.334537)
0,POINT (18.604635 50.33166)
0,POINT (18.696414 50.2591526667)
0,POINT (19.0845446667 50.0978876667)
0,POINT (18.91486 50.18034)
0,POINT (19.04372 50.43322)
0,POINT (18.85644 50.42406)
0,POINT (18.4261 50.06898)
0,POINT (18.585208 50.332668)
0,POINT (18.6507495 50.217332)
0,POINT (19.00502 50.39477)
0,POINT (18.77576 50.271525)
0,POINT (19.06117 49.79675)
0,POINT (19.11074 50.08453)
0,POINT (19.08749 50.4367)
0,POINT (18.920345 50.064082)
0,POINT (18.7602 50.26179)
0,POINT (19.22565 50.31681)
0,POINT (18.61655 50.24753)
0,POINT (18.982118 50.31008)
0,POINT (19.05099 50.33254)
0,POINT (18.78811 50.22515)
0,POINT (19.20482 50.41131)
0,POINT (19.15022 50.37324)
0,POINT (19.08973 50.27842)
0,POINT (18.82035 50.20833)
0,POINT (19.252277 50.315691)
0,POINT (19.12996 50.41246)
0,POINT (19.04736 50.06599)
0,POINT (19.23395 50.03839)
0,POINT (18.83689 50.42679)
0,POINT (18.91704 50.19612)
0,POINT (19.00958 50.37966)
0,POINT (19.18616 50.11899)
0,POINT (19.156184 50.279241)
0,POINT (18.82919 50.3436)
0,POINT (19.32443 50.35243)
0,POINT (19.262853 50.353292)
0,POINT (19.20651 50.29055)
0,POINT (19.336152 50.580348)
0,POINT (19.01696 50.30961)
0,POINT (18.90115 50.307045)
0,POINT (18.748961 50.290615)
0,POINT (19.305038 50.307761)
0,POINT (18.30642 50.51658)
0,POINT (18.651876 50.273913)
0,POINT (18.70187 50.04893)
0,POINT (18.768655 50.356555)
0,POINT (18.698661 50.364768)
0,POINT (19.27272 50.30611)
0,POINT (18.76822 50.42784)
0,POINT (19.311383 50.393408)
0,POINT (19.06829 50.34799)
0,POINT (18.52325 50.45398)
0,POINT (19.0617085 50.3326415)
0,POINT (19.04172 49.84097)
0,POINT (19.053155 50.34387)
0,POINT (18.86692 50.46012)
0,POINT (18.70297 50.313431)
0,POINT (19.104839 50.266052)
0,POINT (18.78181 50.44917)
0,POINT (19.1364025 50.3898475)
0,POINT (18.74942 49.7469)
0,POINT (19.41369 50.14384)
0,POINT (18.65396 50.33769)
0,POINT (18.61462 50.285751)
0,POINT (19.314901 50.291194)
0,POINT (18.616803 50.567508)
0,POINT (18.826514 50.39784)
0,POINT (18.83078 50.45617)
0,POINT (19.04904 50.22452)
0,POINT (18.81624 49.72098)
0,POINT (18.69684 50.96971)
0,POINT (19.031582 50.230846)
0,POINT (18.7129 50.40212)
0,POINT (19.32658 50.11317)
0,POINT (18.88392 50.12542)
0,POINT (19.34095 50.28458)
0,POINT (19.015961 49.777994)
0,POINT (19.191215 50.158664)
0,POINT (19.09896 50.13349)
0,POINT (18.95315 50.11004)
0,POINT (19.10902 50.44744)
0,POINT (18.758447 50.142806)
0,POINT (18.62906 50.36072)
0,POINT (19.12866 50.44561)
0,POINT (19.24496 50.29497)
0,POINT (22.53655 51.23259)
0,POINT (19.00781 50.1256)
0,POINT (18.22666 50.09069)
0,POINT (18.85793 50.25759)
0,POINT (19.272236 50.367445)
0,POINT (18.96005 50.195219)
0,POINT (18.75498 50.38408)
0,POINT (19.140946 50.202564)
0,POINT (19.15668 50.14522)
0,POINT (22.548552 51.236992)
0,POINT (19.27252 50.62361)
0,POINT (19.118311 50.178005)
0,POINT (18.919342 50.254485)
0,POINT (18.657323 50.160694)
0,POINT (18.84974 50.10686)
0,POINT (18.9795 50.37979)
0,POINT (19.09401 50.45274)
0,POINT (19.11817 50.1376)
0,POINT (18.72922 50.40988)
0,POINT (19.16711 50.17395)
0,POINT (19.08077 50.37526)
0,POINT (19.09298 50.36371)
0,POINT (19.25322 50.2913)
0,POINT (19.14028 50.14142)
0,POINT (19.19444 50.13867)
0,POINT (18.82986 49.69692)
0,POINT (18.81344 50.39987)
0,POINT (19.152936 50.406277)
0,POINT (19.11736 50.39841)
0,POINT (18.854996 50.240371)
0,POINT (18.672 50.418)
0,POINT (18.49772 50.05649)
0,POINT (18.57299 50.48561)
0,POINT (19.086345 50.463081)
0,POINT (18.9862 50.40804)
0,POINT (19.33221 50.30608)
0,POINT (18.97653 49.50443)
0,POINT (19.07615 50.20545)
0,POINT (18.84775 50.29302)
0,POINT (18.653976 50.169371)
0,POINT (19.17869 50.451148)
0,POINT (18.953587 50.373756)
0,POINT (19.164596 50.213162)
0,POINT (19.31796 50.30623)
0,POINT (18.61713 50.33184)
0,POINT (18.85151 50.25297)
0,POINT (18.899974 50.295756)
0,POINT (19.094449 50.462919)
0,POINT (18.68477 50.14908)
0,POINT (19.17565 50.42807)
0,POINT (19.183331 50.073337)
0,POINT (18.705808 50.26647)
0,POINT (18.645046 50.188387)
0,POINT (18.86848 50.42374)
0,POINT (18.55675 50.33859)
0,POINT (19.06387 50.35609)
0,POINT (19.280772 50.356606)
0,POINT (18.80763 50.53358)
0,POINT (18.61844 50.38421)
0,POINT (18.62603 50.39191)
0,POINT (18.922872 49.900893)
0,POINT (18.8683 50.41034)
0,POINT (18.86259 50.19974)
0,POINT (19.23723 50.4505)
0,POINT (19.13453 50.15179)
0,POINT (18.85698 50.4841)
0,POINT (19.14088 50.08344)
0,POINT (19.937314 50.063398)
0,POINT (18.90016 50.49732)
0,POINT (18.83932 50.25449)
0,POINT (19.1081 50.36632)
0,POINT (18.93178 50.1958)
0,POINT (18.62406 49.87034)
0,POINT (18.97721 49.93527)
0,POINT (18.943029 49.978512)
0,POINT (18.648389 50.196594)
0,POINT (18.78319 50.4865)
0,POINT (19.33812 50.21057)
0,POINT (17.92729 50.6616)
0,POINT (18.858424 50.385732)
